id,employeeNumber,Center/Location,jobTitle,attendanceDate,shiftStartTime,shiftEndTime,firstInOfTheDay,lastOutOfTheDay,dayType,shiftDuration,shiftEffectiveDuration,totalGrossHours,totalEffectiveHours,totalBreakDuration,totalEffectiveOvertimeDuration,totalGrossOvertimeDuration
2d56dcc3-6247-4a2c-93b6-82c9484960ff,NP31353,30-UP-NDA-S35-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:00:00Z,2025-09-17T09:00:00Z,2025-09-17 01:02:08,2025-09-17 09:24:23,0,8.0,7.5,8.37,8.37,0.0,0.87,0.37
2f3d9241-5224-411a-84cf-ba028398c9b0,NP31354,391-KA-HAS-KGC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:33:11,2025-09-17 13:36:46,0,9.0,9.0,9.06,9.06,0.0,0.06,0.06
36708826-e0ca-470e-9a23-5bf51ffd064d,NP31355,39-AP-TPT-KLG-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:18:01,2025-09-17 13:10:12,0,9.0,9.0,8.87,8.87,0.0,0.0,0.0
cd461717-5a0e-4f44-b1a7-6a71b2aba2b0,NP31356,461-KA-ASK-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 02:27:44,2025-09-17 11:19:09,0,9.0,9.0,8.86,8.86,0.0,0.0,0.0
176138f6-28af-45e2-80be-fd2336413793,NP31357,102-AP-TPT-SVU-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-17 00:14:03,2025-09-17 09:30:25,0,9.0,8.5,9.27,9.27,0.0,0.77,0.27
3fc936ee-d65a-4305-9c66-29049208ebd9,NP31361,29-MH-MUM-BRW-S,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:37:56,2025-09-17 09:40:06,0,9.0,9.0,9.04,9.04,0.0,0.04,0.04
74688e43-541f-421c-8d5f-fc724cac70f6,NP31363,391-KA-HAS-KGC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 03:39:19,2025-09-17 12:49:52,0,9.0,9.0,9.18,9.18,0.0,0.18,0.18
b1c2de41-fa1e-41f3-9b28-e3473970de1e,NP31370,388-JH-RNC-IPC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T13:30:00Z,2025-09-17 00:45:00,,2,9.0,8.5,0.0,0.0,0.0,0.0,0.0
17fcea9f-0582-4520-8ca4-9aae23a54749,NP31377,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:26:54,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
79b3dbe5-b459-423f-94f9-2c878cd5e9b6,NP31378,72-JH-RNC-STR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
6f1f3e64-ba43-4562-8d75-eb831e80f06c,NP31380,238-UP-BSC-KJR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T06:30:00Z,2025-09-17T15:30:00Z,2025-09-17 02:20:11,2025-09-17 14:05:43,0,9.0,8.5,11.76,11.76,0.0,3.26,2.76
81557b9a-38a5-458c-a340-2db105040d5c,NP31381,238-UP-BSC-KJR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-17 00:41:26,2025-09-17 09:35:56,0,9.0,8.5,8.91,8.91,0.0,0.41,0.0
632891a5-bc54-4b80-9886-deb94f4ca823,NP31384,128-WB-KOL-PPS-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T13:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
d75f2462-0c94-42fd-bc2c-f81935e0249d,NP31386,570-CH-CH-KLA-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
0391f2d2-ddfd-454a-9b7f-773b656693b0,NP31387,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T13:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
edecce2e-d9ed-4268-9da2-35b0605a7d36,NP31388,53-PB-JLN-DFC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 06:26:03,2025-09-17 10:03:06,0,9.0,9.0,3.62,3.62,0.0,0.0,0.0
d53e3419-2bbe-4013-8900-39a7357697bf,NP31399,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:09:25,2025-09-17 13:29:55,0,9.0,9.0,9.34,9.34,0.0,0.34,0.34
5042ccf8-3293-4f79-a05a-8d32af9da4d8,NP31400,76-UP-AZG-LCR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:29:50,2025-09-17 09:47:59,0,9.0,9.0,17.97,9.3,8.67,0.3,8.97
f5bca828-d592-41c4-90f2-0215d8af120a,NP31402,251-BH-BKA-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-16 23:55:28,2025-09-17 11:47:37,0,9.0,9.0,11.87,11.87,0.0,2.87,2.87
006767ed-d671-4895-9e44-8b01f7a0e3b2,NP31403,9-KA-BLR-BVN-S,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:51:26,2025-09-17 13:50:13,0,9.0,9.0,8.98,8.98,0.0,0.0,0.0
7a52e97e-c53e-40f1-b220-9cce22ef13c2,NP31404,170-JH-RNC-IRB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T07:30:00Z,2025-09-17T15:30:00Z,2025-09-17 04:19:44,2025-09-17 13:23:34,0,8.0,7.5,9.06,9.06,0.0,1.56,1.06
f346d099-7291-4e6a-9fef-b2b96f425be8,NP31406,333-WB-KGP-SER-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 07:26:33,2025-09-17 16:30:19,0,9.0,9.0,9.06,9.06,0.0,0.06,0.06
71bccfd7-d621-4c32-bd94-ba3c3dc72479,NP31412,388-JH-RNC-IPC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T13:30:00Z,2025-09-17 03:55:47,2025-09-17 12:46:41,0,9.0,8.5,8.85,8.85,0.0,0.35,0.0
604d58ba-ecff-4243-9631-5e887725c1e6,NP31413,181-MH-PUN-KNR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T16:30:00Z,2025-09-18T00:30:00Z,2025-09-17 16:19:17,2025-09-18 01:16:12,0,8.0,7.5,8.95,8.95,0.0,1.45,0.95
35d33a70-8f96-4af6-a597-06ad12a35cd2,NP31414,194-TN-CHE-KKS-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T12:00:00Z,2025-09-17 02:18:48,2025-09-17 10:30:27,0,8.0,7.5,8.19,8.19,0.0,0.69,0.19
9c1d0c5a-8e4f-476a-92b2-1642d6a5d3da,NP31417,213-GJ-VDD-WGD-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T05:30:00Z,2025-09-17T14:30:00Z,2025-09-17 05:37:01,2025-09-17 14:33:52,0,9.0,8.5,8.95,8.95,0.0,0.45,0.0
de4681a4-4d85-4150-9c1c-a0ee041502fa,NP31421,394-PY-SBD-AAS-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T03:30:00Z,2025-09-17T11:30:00Z,2025-09-17 03:25:25,2025-09-17 11:33:35,0,8.0,7.5,8.14,8.14,0.0,0.64,0.14
fd93d466-6d40-4220-80c5-84f220262a20,NP31427,313-KA-BLR-YWP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T08:30:00Z,2025-09-17 02:28:02,2025-09-17 09:00:11,0,6.0,5.5,6.54,6.54,0.0,1.04,0.54
d97d360c-b952-4054-a5e2-eab4506bb576,NP31429,Support Office,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
58242df7-ecaa-4b5e-985e-803934d1bf74,NP31430,295-GJ-MSH-MTS-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T10:30:00Z,2025-09-17 01:49:07,2025-09-17 10:59:46,0,9.0,8.5,9.18,9.18,0.0,0.68,0.18
fb3ed7fb-80d6-423e-a085-03a95fafcc14,NP31432,363-GJ-KSD-MSN-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T10:30:00Z,2025-09-17 01:40:43,2025-09-17 10:40:47,0,9.0,8.5,9.0,9.0,0.0,0.5,0.0
0c36cd25-f22c-44d8-b0dc-b4f49e573bce,NP31438,102-AP-TPT-SVU-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
d18124bd-784c-47ca-a52f-a18c3fa3f53a,NP31439,67-AP-KRN-BWP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:33:27,2025-09-17 11:49:49,0,9.0,9.0,11.27,11.27,0.0,2.27,2.27
defce56d-6249-441f-aeb3-4afd5e35d804,NP31441,Support Office,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
800f1bd7-b4a9-4c6a-9d16-82488b1e186e,NP31452,153-MH-ANG-MVG-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T10:30:00Z,2025-09-17 01:33:00,2025-09-17 10:37:21,0,9.0,8.5,9.07,9.07,0.0,0.57,0.07
a6d701e5-ceab-4fa7-8c20-46cd7c18952e,NP31455,310-MH-NGP-WDR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T07:30:00Z,2025-09-17T16:30:00Z,2025-09-17 01:33:50,2025-09-17 10:34:01,0,9.0,8.5,9.0,9.0,0.0,0.5,0.0
f31ecc60-58b0-457d-8550-effd5118178c,NP31461,306-JK-SRN-UAD-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:00:00Z,2025-09-17T10:00:00Z,2025-09-17 07:11:16,2025-09-17 16:06:09,0,8.0,7.5,8.91,8.91,0.0,1.41,0.91
bd0a0120-e970-4f80-8696-5c64afbfdcd2,NP31462,114-AP-KRN-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:41:38,2025-09-17 13:46:25,0,9.0,9.0,9.08,9.08,0.0,0.08,0.08
266a7d2f-b1a9-4e93-bee7-1383c88b06ba,NP31463,384-KA-SME-KPR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
b7af4ced-9a75-4712-ab1c-e37c69803363,NP31465,279-BH-BGS-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
313029a9-cf0e-4d4f-9117-e8967643b747,NP31467,287-BH-SWN-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T08:30:00Z,2025-09-17T17:30:00Z,2025-09-17 09:46:12,2025-09-17 19:15:17,0,9.0,8.5,9.48,9.48,0.0,0.98,0.48
70a898b6-05c1-4d99-ab34-04b0844c5cbd,NP31468,127-AP-VJW-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:32:17,2025-09-17 13:25:56,0,9.0,9.0,8.89,8.89,0.0,0.0,0.0
9923e5bd-d629-4245-8b4c-27839281d83b,NP31469,418-KA-TTL-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 03:30:51,2025-09-17 12:38:39,0,9.0,9.0,9.13,9.13,0.0,0.13,0.13
02ebe7be-d6de-4234-a0e3-115609a499e8,NP31472,401-KA-KRP-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 03:52:31,2025-09-17 12:52:54,0,9.0,9.0,9.01,9.01,0.0,0.01,0.01
c53ebc43-5547-455d-87fe-db14e65756d9,NP31475,388-JH-RNC-IPC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T13:30:00Z,2025-09-17 00:27:03,2025-09-17 09:26:00,0,9.0,8.5,8.98,8.98,0.0,0.48,0.0
e6280b7a-b27b-468f-aa39-ebdc5585f124,NP31479,332-KA-BLR-RRN-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 08:41:10,2025-09-17 15:02:56,0,9.0,9.0,6.36,6.36,0.0,0.0,0.0
e42e170e-489e-4055-af2e-0bc58977aaae,NP31487,283-BH-CPR-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:41:20,2025-09-17 09:41:04,0,9.0,9.0,9.0,9.0,0.0,0.0,0.0
362e7457-5526-4f26-80d8-34ae591ea11a,NP31488,102-AP-TPT-SVU-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T10:00:00Z,2025-09-17 07:57:13,2025-09-17 16:32:31,0,8.5,8.5,8.59,8.59,0.0,0.09,0.09
937540ee-9268-4b54-9844-84b04be41901,NP31493,119-AP-PLS-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 03:40:49,2025-09-17 12:57:46,0,9.0,9.0,9.28,9.28,0.0,0.28,0.28
9dd003ad-7428-450c-88d1-53d4886370e5,NP31494,333-WB-KGP-SER-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:40:15,2025-09-17 09:43:54,0,9.0,9.0,9.06,9.06,0.0,0.06,0.06
7c0fbacd-8732-4064-8d26-bdf221f5e2e0,NP31496,388-JH-RNC-IPC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T13:30:00Z,2025-09-17 00:36:42,2025-09-17 09:55:44,0,9.0,8.5,9.32,9.32,0.0,0.82,0.32
9a043381-0a6d-419b-b401-d0168ba6e23d,NP31497,248-BH-MTH-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T09:30:00Z,2025-09-17T18:30:00Z,2025-09-17 09:31:33,2025-09-17 18:33:06,0,9.0,8.5,9.03,9.03,0.0,0.53,0.03
2d51f0f6-bf02-4593-b361-9c5ff8ef278b,NP31498,Support Office,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:21:13,2025-09-17 13:59:10,0,9.0,9.0,9.63,7.8,1.83,0.0,0.63
61bfe56e-fb8a-4ba1-85a8-c58a38c9b707,NP31503,128-WB-KOL-PPS-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T10:30:00Z,2025-09-17 02:53:43,2025-09-17 11:47:11,0,9.0,8.5,8.89,8.89,0.0,0.39,0.0
788188b1-1732-4f9b-b98e-a3c16c5193ee,NP31504,258-HR-GGN-PLV-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 02:47:15,2025-09-17 15:02:58,0,9.0,9.0,12.26,12.26,0.0,3.26,3.26
bbdf325a-062d-4adc-bd5b-ae04a52ba00e,NP31508,119-AP-PLS-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-17 00:04:40,2025-09-17 09:27:19,0,9.0,8.5,9.38,9.38,0.0,0.88,0.38
0f0d86ef-c38c-43f1-802d-8608888f05fe,NP31511,273-JK-JMU-GNR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T05:30:00Z,2025-09-17T14:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
67e9603c-92d0-41bd-96fd-77f52515bc59,NP31513,287-BH-SWN-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-17 00:05:37,2025-09-17 11:08:40,0,9.0,8.5,11.05,11.05,0.0,2.55,2.05
a4dabcfd-6b5c-4fd3-a874-59bce283772c,NP31514,288-BH-NWD-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T13:30:00Z,2025-09-17 00:30:46,2025-09-17 09:48:20,0,9.0,8.5,9.29,9.29,0.0,0.79,0.29
30ec64a3-6816-4f88-8d38-c9f5bedcab4c,NP31515,29-MH-MUM-BRW-S,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
719b14ec-fb69-4239-98a2-b1cf51f844c8,NP31516,241-JH-JSP-YKC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
1654f747-4f9f-4c71-889b-91ed62092e90,NP31517,269-TN-CHE-THB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T09:30:00Z,2025-09-17 01:57:00,2025-09-17 14:59:10,0,8.0,7.5,13.04,13.04,0.0,5.54,5.04
3a261e3c-2ad3-4022-a57d-3a20fd8938cb,NP31520,68-UP-GZB-VSH-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T14:30:00Z,2025-09-18T02:30:00Z,2025-09-17 14:25:29,2025-09-18 02:35:38,0,12.0,11.5,12.17,12.17,0.0,0.67,0.17
b484fe31-c49b-494f-8af5-3d8ac04fb60d,NP31525,130-WB-BNK-JRD-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
e40b65d9-eed6-43c7-9100-6b7217e21359,NP31526,170-JH-RNC-IRB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T13:30:00Z,2025-09-17 04:41:28,2025-09-17 14:14:28,0,9.0,8.5,9.55,9.55,0.0,1.05,0.55
c5956d67-8fd6-4c26-890a-d3870ae3ff0e,NP31527,116-UK-HLD-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T11:30:00Z,2025-09-17 02:33:45,2025-09-17 11:32:16,0,9.0,8.5,8.98,8.98,0.0,0.48,0.0
aae71daf-f34f-4a0d-92ca-a3f3bfa059b7,NP31529,116-UK-HLD-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T06:30:00Z,2025-09-17T14:30:00Z,2025-09-17 05:07:43,2025-09-17 14:06:44,0,8.0,7.5,8.98,8.98,0.0,1.48,0.98
2d95cf24-6716-4902-bc80-24b80646d0d8,NP31532,542-WB-HRH-ULB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:55:15,2025-09-17 09:38:52,0,9.0,9.0,15.03,8.73,6.3,0.0,6.03
7115228b-a9f9-402c-a29a-4e3231d6f6e2,NP31533,283-BH-CPR-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-17 04:57:11,2025-09-17 15:13:15,0,9.0,8.5,10.27,10.27,0.0,1.77,1.27
2d0739c3-e50e-485d-b8c1-c78a4d55db10,NP31534,371-JH-RNC-BRT-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-17 00:45:00,2025-09-17 10:22:18,0,9.0,8.5,9.62,9.62,0.0,1.12,0.62
115e3596-381b-416a-9667-b17095372294,NP31535,102-AP-TPT-SVU-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T08:30:00Z,2025-09-17T17:30:00Z,2025-09-17 07:46:16,2025-09-17 17:01:27,0,9.0,8.5,9.25,9.25,0.0,0.75,0.25
ede9e49b-b5e5-4b86-98c2-18866eb3a9eb,NP31540,170-JH-RNC-IRB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
5ba38016-6d3e-4319-9cea-e844df858a72,NP31548,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:00:00,2025-09-17 13:00:00,0,9.0,9.0,9.0,9.0,0.0,0.0,0.0
29b11e3d-ee3b-42d2-b469-2c4f63a102f2,NP31551,219-KA-BLR-KSL-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T03:30:00Z,2025-09-17T11:30:00Z,2025-09-17 03:28:53,2025-09-17 12:38:35,0,8.0,7.5,9.16,9.16,0.0,1.66,1.16
36a352f8-e84f-4073-8333-a0b68455946d,NP31552,94-TN-CHE-KLT-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T08:30:00Z,2025-09-17 00:28:55,2025-09-17 08:30:01,0,8.0,7.5,8.02,8.02,0.0,0.52,0.02
874152d5-f5a3-4adc-9a2f-b07fba703ba5,NP31564,112-AP-VZG-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
94eafd80-14a7-4a32-a18a-c561967cfd09,NP31570,236-MH-NGP-SBD-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T03:30:00Z,2025-09-17T12:30:00Z,2025-09-17 03:26:19,2025-09-17 12:31:26,0,9.0,8.5,9.09,9.09,0.0,0.59,0.09
e3349e14-5197-4813-abcb-50a086c772cd,NP31571,581-GJ-HMT-MT2-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T11:30:00Z,2025-09-17 02:27:59,2025-09-17 11:30:40,0,9.0,8.5,9.04,9.04,0.0,0.54,0.04
92e42830-5b94-48f8-9871-0622c2c4710a,NP31573,176-TN-CHE-KPK3-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T12:30:00Z,2025-09-17 02:34:47,2025-09-17 10:35:01,0,8.0,7.5,8.0,8.0,0.0,0.5,0.0
d898917b-745a-4547-927a-f3223e1a22ae,NP31576,130-WB-BNK-JRD-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
c76acec5-70b8-417a-8f64-c3c7016935ee,NP31577,55-MH-MUM-BR2-S,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 06:41:57,2025-09-17 15:51:50,0,9.0,9.0,9.16,9.16,0.0,0.16,0.16
8f983066-31c3-4222-a728-e474f26f4a39,NP31579,233-TN-CHE-TVS-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T05:30:00Z,2025-09-17T13:30:00Z,2025-09-17 06:34:35,2025-09-17 14:53:46,0,8.0,7.5,8.32,8.32,0.0,0.82,0.32
82b1b089-d464-4c58-a0b5-5ac05c99132d,NP31580,241-JH-JSP-YKC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
9cca0d84-4143-4de4-bac5-0be5c1ef4d57,NP31585,576-UK-HW-KKL-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T08:30:00Z,2025-09-17 02:24:01,2025-09-17 12:28:35,0,6.0,5.5,10.08,10.08,0.0,4.58,4.08
3f4a8d1c-c25f-4357-acf3-ac772458d50f,NP31587,389-MH-NGP-KMN-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T03:30:00Z,2025-09-17T12:30:00Z,2025-09-17 04:31:29,2025-09-17 13:32:23,0,9.0,8.5,9.02,9.02,0.0,0.52,0.02
413e1f02-09ce-4c0c-81fe-0de94c9aac7a,NP31589,236-MH-NGP-SBD-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T10:30:00Z,2025-09-17 01:29:04,2025-09-17 10:30:11,0,9.0,8.5,9.02,9.02,0.0,0.52,0.02
9393619e-0f02-4635-a076-6a74f5bdc409,NP31590,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
6499aba0-4b69-4a7c-b4b6-8116a17629c6,NP31597,H017-DL-GEN-HHD-S,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
ccb77f7d-8d16-4b66-847d-362c7684a186,NP31598,306-JK-SRN-UAD-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:00:00Z,2025-09-17T10:00:00Z,2025-09-17 00:55:56,2025-09-17 09:53:23,0,8.0,7.5,8.96,8.96,0.0,1.46,0.96
1791ab04-a327-4b7e-96c2-22c1fc6e36c9,NP31599,202-DL-SHP-SHB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T08:30:00Z,2025-09-17T14:30:00Z,2025-09-17 08:26:05,2025-09-17 14:34:59,0,6.0,5.5,6.15,6.15,0.0,0.65,0.15
3ebdc6e2-8cc2-4f35-bcc2-de8d671f652b,NP31600,170-JH-RNC-IRB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T15:30:00Z,2025-09-18T00:30:00Z,2025-09-17 16:33:11,2025-09-18 01:43:59,0,9.0,8.5,9.18,9.18,0.0,0.68,0.18
2867d730-0cc0-4286-b008-4e6c864446c1,NP31601,170-JH-RNC-IRB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 03:42:29,2025-09-17 12:53:13,2,9.0,9.0,9.18,9.18,0.0,0.18,0.18
a805cebf-bdd6-4a48-b8e6-a22a75387d4d,NP31602,170-JH-RNC-IRB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T08:30:00Z,2025-09-17T17:30:00Z,2025-09-17 07:31:08,2025-09-17 17:17:12,0,9.0,8.5,9.77,9.77,0.0,1.27,0.77
