id,employeeNumber,Center/Location,jobTitle,attendanceDate,shiftStartTime,shiftEndTime,firstInOfTheDay,lastOutOfTheDay,dayType,shiftDuration,shiftEffectiveDuration,totalGrossHours,totalEffectiveHours,totalBreakDuration,totalEffectiveOvertimeDuration,totalGrossOvertimeDuration
4973dbf5-4054-43c7-9094-22142b91be22,NP16569,78-DL-PMC-VKM-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 09:21:31,2025-09-17 15:30:38,0,9.0,9.0,6.15,6.15,0.0,0.0,0.0
d7e78a83-76f9-46ef-903b-1530e848997f,NP16569,78-DL-PMC-VKM-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
135ebec2-dd81-424d-b7a0-082ac8ed819c,NP16575,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 08:07:56,2025-09-17 13:24:46,0,9.0,9.0,5.28,5.28,0.0,0.0,0.0
b22015de-2de2-4123-b6e7-b78e1077f4b2,NP16575,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 05:05:13,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
2fc4dd14-7ecf-47e4-94f4-aa2b5722615c,NP16603,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:00:00,2025-09-17 13:00:00,0,9.0,9.0,9.0,9.0,0.0,0.0,0.0
29f04fb3-cf99-4122-af13-00f5af0bcceb,NP16603,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 04:00:00,2025-09-18 13:00:00,0,9.0,9.0,9.0,9.0,0.0,0.0,0.0
b9b34c4a-dcf7-4e7f-a277-f43314cc6737,NP16609,181-MH-PUN-KNR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T09:30:00Z,2025-09-17T18:30:00Z,2025-09-17 10:09:38,2025-09-17 20:11:01,0,9.0,8.5,10.02,10.02,0.0,1.52,1.02
29ec6946-f890-4ad7-b05f-5e16a61ca210,NP16609,181-MH-PUN-KNR-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T09:30:00Z,2025-09-18T18:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
548aafcf-6474-4089-8827-e9e5c1684fc5,NP16618,196-KA-BLR-STN-S,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T09:30:00Z,2025-09-17 01:18:55,2025-09-17 10:19:21,0,8.0,7.5,9.01,9.01,0.0,1.51,1.01
5d2ff832-cb3b-468b-837a-aa0b5f9bee0e,NP16618,196-KA-BLR-STN-S,Center Manager,2025-09-18T00:00:00Z,2025-09-18T01:30:00Z,2025-09-18T09:30:00Z,2025-09-18 01:13:55,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
39240225-5476-4155-bb01-c1fb3e2c9830,NP16621,416-KA-RMG-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:29:28,2025-09-17 13:43:39,0,9.0,9.0,9.24,9.24,0.0,0.24,0.24
a47cd233-deb8-4c51-84a6-c19078b275fb,NP16621,416-KA-RMG-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 04:49:27,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
a771b540-cd82-4c37-b344-25e9671ab1a7,NP16638,30-UP-NDA-S35-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T12:30:00Z,2025-09-17 04:53:47,2025-09-17 13:21:14,0,8.0,7.5,8.46,8.46,0.0,0.96,0.46
bc4b1e1a-d025-4272-9f65-6880976f2518,NP16638,30-UP-NDA-S35-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:30:00Z,2025-09-18T12:30:00Z,,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
ec66b0fe-11cf-4fcb-b925-5b2899aab243,NP16652,224-TN-CHE-KVS-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T12:00:00Z,2025-09-17 03:34:33,2025-09-17 11:43:32,0,8.0,7.5,8.15,8.15,0.0,0.65,0.15
8f3a89dd-c42c-4f06-9ac9-d8c6629ed9ee,NP16652,224-TN-CHE-KVS-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T12:00:00Z,2025-09-18 00:55:38,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
2b7f6c88-5343-4574-a02c-94afb1f45b14,NP16704,189-TN-CHE-KPK4-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 06:05:06,2025-09-17 14:03:05,0,9.0,9.0,7.97,7.97,0.0,0.0,0.0
6bed575a-ea2b-4f1a-a3d0-ce2800765320,NP16704,189-TN-CHE-KPK4-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 04:55:44,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
0c3a6dab-8ea0-4564-9377-b1799d5ef8ae,NP16708,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:17:00,2025-09-17 15:29:04,0,9.0,9.0,11.2,11.2,0.0,2.2,2.2
ef5e8741-cea3-4e5d-87c9-6936e4a2c71f,NP16708,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
a1a7ba74-82e4-418c-b094-0444201909be,NP16709,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 05:48:40,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
b3817179-b21f-476d-98c3-0518df3caa56,NP16709,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
36077f04-776d-46ae-9451-12c9b46909ea,NP16714,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:10:28,2025-09-17 09:29:25,0,9.0,9.0,5.32,5.32,0.0,0.0,0.0
6809ed36-a1f1-4926-b112-8c3c23de6079,NP16714,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 04:31:47,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
58602a87-f4aa-47c3-b881-51eb505bcc44,NP16717,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 06:54:43,2025-09-17 10:07:27,0,9.0,9.0,3.21,3.21,0.0,0.0,0.0
66bfaca9-cc44-4490-9a22-5c52ec4cb9c1,NP16717,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
67b75e63-ae6a-49b9-95bb-189e5af36a7b,NP1739,60-MH-PUN-STG-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:00:00Z,2025-09-17T09:00:00Z,2025-09-17 00:47:55,2025-09-17 08:50:43,0,8.0,7.5,8.05,8.05,0.0,0.55,0.05
51011e23-680a-4769-85ea-a655a03268c2,NP1739,60-MH-PUN-STG-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T01:00:00Z,2025-09-18T09:00:00Z,2025-09-18 01:25:36,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
29335d6e-c042-4cf1-805c-fe7c0f15a0f7,NP17511,150-MH-ULN-VTW-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 03:28:33,2025-09-17 03:33:24,0,9.0,9.0,9.55,0.08,9.47,0.0,0.55
3ce99c01-47c8-43db-9818-c5cc7c36bdb2,NP17511,150-MH-ULN-VTW-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 03:29:09,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
b0e31396-6a58-4475-86b7-ee0448fa3c39,NP17514,149-MH-MUM-KLW-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:43:52,2025-09-17 13:37:52,0,9.0,9.0,8.97,8.9,0.07,0.0,0.0
47a67cc4-188c-4cc2-882d-270a289f83d1,NP17514,149-MH-MUM-KLW-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 04:38:26,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
ee8cd5ee-287d-43ed-8f38-2a42b3b9593c,NP17544,153-MH-ANG-MVG-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T03:30:00Z,2025-09-17T12:30:00Z,2025-09-17 03:33:05,2025-09-17 12:26:55,0,9.0,8.5,8.9,8.9,0.0,0.4,0.0
4939eee7-e7d2-4326-802c-28ff74bc02b5,NP17544,153-MH-ANG-MVG-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T03:30:00Z,2025-09-18T12:30:00Z,2025-09-18 03:33:49,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
17d5384c-9d99-4641-894d-4d3ba6e16e04,NP17548,150-MH-ULN-VTW-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:27:28,2025-09-17 15:12:34,0,9.0,9.0,14.75,14.75,0.0,5.75,5.75
ea67ef63-ead8-4e76-b10a-3bda26d2a426,NP17548,150-MH-ULN-VTW-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 00:39:18,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
87e15002-ccae-423a-8972-954c1e5fa6c9,NP17583,150-MH-ULN-VTW-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:18:07,2025-09-17 13:50:36,0,9.0,9.0,9.54,9.54,0.0,0.54,0.54
5c3cc340-e634-4e8b-afdd-e765e340c707,NP17583,150-MH-ULN-VTW-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 04:25:13,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
c4a6a54a-d0fc-46b2-b288-a4d11529b2e4,NP18505,16-DL-MAX-PPG-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T08:30:00Z,,,2,6.0,5.5,0.0,0.0,0.0,0.0,0.0
d8dcfa23-bfee-49ea-9626-f583779d9487,NP18505,16-DL-MAX-PPG-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T02:30:00Z,2025-09-18T08:30:00Z,2025-09-18 02:27:26,,0,6.0,5.5,0.0,0.0,0.0,0.0,0.0
9a9cdfc5-10da-4181-bd47-9a79ee6a54ae,NP18523,84-HR-PCK-S6-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T06:30:00Z,2025-09-17T14:30:00Z,2025-09-17 06:36:57,2025-09-17 14:36:04,0,8.0,7.5,7.99,7.99,0.0,0.49,0.0
8d854174-0e81-4b6b-a923-4492a02079fc,NP18523,84-HR-PCK-S6-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T06:30:00Z,2025-09-18T14:30:00Z,,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
5322321d-2a07-4db0-8b65-fef2bb203113,NP18525,16-DL-MAX-PPG-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T14:30:00Z,2025-09-18T02:30:00Z,2025-09-17 14:23:39,2025-09-18 02:37:37,0,12.0,11.5,12.23,12.23,0.0,0.73,0.23
0256cffa-3e68-47f1-a201-880ca2210cad,NP18525,16-DL-MAX-PPG-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T14:30:00Z,2025-09-19T02:30:00Z,,,2,12.0,11.5,0.0,0.0,0.0,0.0,0.0
60b64de8-65ff-482b-8634-9809ddc6b63c,NP18539,84-HR-PCK-S6-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T05:30:00Z,2025-09-17T13:30:00Z,2025-09-17 05:38:03,2025-09-17 13:41:14,0,8.0,7.5,8.05,8.05,0.0,0.55,0.05
0f61cffb-2f52-4bfd-9aa3-40725a3e7830,NP18539,84-HR-PCK-S6-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T05:30:00Z,2025-09-18T13:30:00Z,2025-09-18 05:47:49,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
ad3d2255-0dfc-4b0b-874e-6431cec49c34,NP18543,116-UK-HLD-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T09:30:00Z,2025-09-17 02:17:40,2025-09-17 10:02:41,0,7.0,7.0,7.75,7.75,0.0,0.75,0.75
dae8d688-11f5-4fd6-88fd-5f0dea454b57,NP18543,116-UK-HLD-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T02:30:00Z,2025-09-18T09:30:00Z,2025-09-18 02:23:00,,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
12e2b6ad-d328-4177-8da9-3da656eedba7,NP18556,48-PB-LDH-SHP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T09:30:00Z,2025-09-17 01:18:01,2025-09-17 09:31:56,0,8.0,7.5,8.23,8.23,0.0,0.73,0.23
fa5b1899-c613-4842-a548-357096d800a8,NP18556,48-PB-LDH-SHP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T01:30:00Z,2025-09-18T09:30:00Z,2025-09-18 01:24:05,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
d51e56e5-217e-465a-8276-49b86ee2bfcb,NP18565,68-UP-GZB-VSH-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T08:30:00Z,2025-09-17 08:26:48,2025-09-17 14:36:22,2,6.0,5.5,6.16,6.16,0.0,0.66,0.16
0a8bf975-5f04-4495-9b25-8db04bd31b67,NP18565,68-UP-GZB-VSH-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T08:30:00Z,2025-09-18T14:30:00Z,2025-09-18 02:29:17,,0,6.0,5.5,0.0,0.0,0.0,0.0,0.0
fc04d771-9c9c-426b-853a-457aaed410f2,NP1903,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:17:11,2025-09-17 11:19:06,0,9.0,9.0,7.03,7.03,0.0,0.0,0.0
f774464f-7374-4543-8ce1-0f4f5a520f99,NP1903,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 05:06:30,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
02844cd2-5ed6-4577-b232-4dabe8b1cdf6,NP1910,19-TS-NLG-BTG-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:00:00Z,2025-09-17T10:00:00Z,2025-09-17 01:22:54,2025-09-17 10:22:49,0,9.0,8.5,9.0,9.0,0.0,0.5,0.0
845cd9ea-cbe1-4e6e-8b14-50775d2ba535,NP1910,19-TS-NLG-BTG-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T06:30:00Z,2025-09-18T15:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
f6cd1db2-c8f2-4c8b-9d61-0b7ccb418d37,NP1912,173-AP-ONG-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 05:17:36,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
f39211c3-97b4-4f3d-a859-403a5876cc74,NP1912,173-AP-ONG-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 00:36:05,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
6234c573-40ee-4735-84b8-6d68da97d5ad,NP2034,Support Office,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
61641d5a-f037-40fa-9817-ac13cd358536,NP2034,Support Office,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
ad0a1bb4-accf-44a6-b0b3-d16575ad5457,NP2102,94-TN-CHE-KLT-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T08:30:00Z,2025-09-17T16:30:00Z,2025-09-17 07:26:38,2025-09-17 15:30:04,0,8.0,7.5,8.06,8.06,0.0,0.56,0.06
c465d5b5-e55f-414a-94c5-b2c256fb39ae,NP2102,94-TN-CHE-KLT-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T08:30:00Z,2025-09-18T16:30:00Z,2025-09-18 05:46:24,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
02e1ee37-6946-4a07-bd10-44dc8912629f,NP2309,38-KA-HBL-GKR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
ec7c7a3b-7071-45f1-a88d-55c9fef96421,NP2309,38-KA-HBL-GKR-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
bb518e97-95d7-475c-a01f-b03c04553b1e,NP2354,53-PB-JLN-DFC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 02:28:36,2025-09-17 11:48:56,0,9.0,9.0,9.34,9.34,0.0,0.34,0.34
55dea26c-e430-4941-8bef-96bb3b26ad74,NP2354,53-PB-JLN-DFC-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 02:26:49,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
cf2ae1cb-ab23-476b-abba-195fe685aa83,NP24014,81-AP-MCP-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T06:30:00Z,2025-09-17T15:30:00Z,2025-09-17 06:44:45,2025-09-17 15:45:02,0,9.0,8.5,9.0,9.0,0.0,0.5,0.0
2db330f9-281d-4470-ab96-3ae430e40978,NP24014,81-AP-MCP-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T06:30:00Z,2025-09-18T15:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
ce3b4b1f-db55-41d4-905a-98c078bc1448,NP24032,149-MH-MUM-KLW-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 07:18:12,2025-09-17 17:01:53,0,9.0,9.0,9.73,9.73,0.0,0.73,0.73
1af3828f-d59c-41c3-a1c1-08a2d98a6723,NP24032,149-MH-MUM-KLW-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
f22a841f-b84f-4920-bdd5-076f7f87578d,NP24046,90-AP-RJY-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 05:28:29,2025-09-17 14:55:18,0,9.0,9.0,9.45,9.45,0.0,0.45,0.45
59b5c978-ed5f-459c-9391-2fbca6c0efbf,NP24046,90-AP-RJY-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 05:33:56,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
7d303407-6f67-4c20-8db4-b42000a05885,NP24052,103-AP-PKD-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:00:00Z,2025-09-17T10:00:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
506f5843-9bdb-4bc9-abcb-5a6fdb5823ba,NP24052,103-AP-PKD-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T01:00:00Z,2025-09-18T10:00:00Z,2025-09-18 00:57:19,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
77c3ccc8-5a34-4dc8-9c36-58697ab5a3be,NP24057,119-AP-PLS-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
d605c7a8-7fb8-4f28-8adb-2958b22d100c,NP24057,119-AP-PLS-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
6156cfbb-eca8-4ef8-94fb-c9acefec190f,NP24059,113-AP-GTR-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T06:00:00Z,2025-09-17T15:00:00Z,2025-09-17 06:25:31,2025-09-17 15:00:02,0,9.0,9.0,8.58,8.58,0.0,0.0,0.0
3d388704-9709-4ed1-bbd4-69be89b8c82b,NP24059,113-AP-GTR-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T06:00:00Z,2025-09-18T15:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
d0b790cc-d982-442b-ad1a-c8e5cf5f1ee8,NP24071,370-TS-HYD-BJH-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T06:30:00Z,2025-09-17T15:30:00Z,2025-09-17 06:27:00,2025-09-17 15:31:25,0,9.0,8.5,9.07,9.07,0.0,0.57,0.07
31cbe40d-fbb6-42d2-9f5d-a7eb26a11674,NP24071,370-TS-HYD-BJH-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T06:30:00Z,2025-09-18T15:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
3833916c-a428-4f30-8210-68b77558e861,NP24089,86-AP-GDR-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 01:24:37,2025-09-17 13:09:39,0,9.0,9.0,11.75,11.75,0.0,2.75,2.75
81a621da-d452-4546-a260-c6877621e770,NP24089,86-AP-GDR-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 01:27:05,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
9bec5625-0b7b-42a5-9834-aefc058cc6fb,NP24091,287-BH-SWN-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 03:51:48,2025-09-17 15:58:31,0,9.0,9.0,12.11,12.11,0.0,3.11,3.11
e8347fd2-f65e-4a3b-a3bd-9d7d7ee2edc8,NP24091,287-BH-SWN-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 04:17:38,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
b2d9bce2-39c0-43ac-a533-424cf917fbd9,NP24105,280-BH-KGG-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 09:27:50,2025-09-17 21:56:28,0,9.0,9.0,12.48,12.48,0.0,3.48,3.48
aaa96a43-dd3f-4650-b383-52f38dc65a14,NP24105,280-BH-KGG-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
5745a893-9a58-469a-8eb6-8294d91d7cd7,NP24107,285-BH-MFP-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T09:30:00Z,2025-09-17T18:30:00Z,2025-09-17 09:58:48,2025-09-18 01:11:10,0,9.0,8.5,15.21,15.21,0.0,6.71,6.21
0990f3e8-b1f5-4ed1-b568-84c030ef250f,NP24107,285-BH-MFP-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T09:30:00Z,2025-09-18T18:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
3a7066be-5584-4e92-bb7d-dde8fcaff239,NP24113,18-MH-PUN-SGV-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:35:20,2025-09-17 09:17:08,0,9.0,9.0,8.7,8.7,0.0,0.0,0.0
3fe12dd1-6f69-404a-aefc-5f6a9f8ca66e,NP24113,18-MH-PUN-SGV-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
f93e8838-1f5c-4d98-abfa-8a01cd81ec43,NP24146,196-KA-BLR-STN-S,Center Manager,2025-09-17T00:00:00Z,2025-09-17T03:30:00Z,2025-09-17T11:30:00Z,2025-09-17 02:29:58,2025-09-17 11:33:38,0,8.0,7.5,9.06,9.06,0.0,1.56,1.06
8b1eaadb-0c5b-4cac-81fe-898de00f6416,NP24146,196-KA-BLR-STN-S,Center Manager,2025-09-18T00:00:00Z,2025-09-18T03:30:00Z,2025-09-18T11:30:00Z,2025-09-18 02:40:08,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
e6c20d51-7b0a-4fdf-b265-faabb1e5c4e1,NP24181,127-AP-VJW-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:17:41,2025-09-17 00:17:52,0,9.0,9.0,9.02,0.0,9.02,0.0,0.02
339cb888-5f91-41fd-9669-2b991aecae34,NP24181,127-AP-VJW-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 00:29:07,2025-09-18 00:29:27,0,9.0,9.0,0.01,0.01,0.0,0.0,0.0
b083e396-df73-439b-be3f-3a980523119b,NP24192,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
dfebd389-2cda-4556-a0b4-a5291d41a6c8,NP24192,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
b92b23fe-762f-4e90-a76d-fa8e5bd44129,NP24220,299-MP-BPL-ARC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 05:01:06,2025-09-17 14:35:25,0,9.0,9.0,9.92,9.57,0.35,0.57,0.92
